3.192319277320629120e+10,2.753839608094597626e+10,8.877467487959269714e+10,5.744567839132864380e+10,4.292820797958841705e+10,2.368550812794553223e+11
1.633617130981506348e+10,1.388314511792138863e+10,4.437913123613220215e+10,2.583276397794101715e+10,2.375364995336717224e+10,1.487332610641436157e+11
2.446138657931772232e+10,2.002814707773722839e+10,7.652203585436695862e+10,4.542515117782182312e+10,3.104712856149280930e+10,1.493261566103718567e+11
2.951531118737744141e+10,2.843210779368538666e+10,9.542500958372592163e+10,5.644609201130422211e+10,4.647387688421758270e+10,2.611741932459977417e+11
2.941695849087059021e+10,3.225827289310882950e+10,1.211121533154092102e+11,7.751775128260374451e+10,4.732109789246053314e+10,2.305178441477301331e+11
3.819110035821933746e+10,3.626621593140871429e+10,1.303846318634442444e+11,8.830298804222756958e+10,5.478184302682769775e+10,2.613234879062799683e+11
3.435902649903905106e+10,2.650950675160107040e+10,7.811916692430548096e+10,5.127072467428742981e+10,4.423878195982342529e+10,2.680378442470663147e+11
3.906338780322477722e+10,2.946069371370304108e+10,1.072687779876396332e+11,6.784564072687419891e+10,4.523848114870725250e+10,2.146369269940622253e+11
2.926264969201654053e+10,2.355237018304178238e+10,7.236520953342997742e+10,4.412864580379737854e+10,3.907196296677313232e+10,2.310447495583481445e+11
1.755058554955882263e+10,1.778796500459338379e+10,6.363985113982485962e+10,3.878838435130543518e+10,2.745524006674297333e+10,1.467590672819823608e+11
5.220464712972715759e+10,4.207324982231953430e+10,1.369852369341041718e+11,9.694838676322219849e+10,6.486839501771987915e+10,3.438808454183355713e+11
2.252349127907489014e+10,1.833084980585188675e+10,6.283285416170804596e+10,3.706095886451570129e+10,2.990375398172434235e+10,1.655497255747612915e+11
3.899787044788534546e+10,3.730723358170214844e+10,1.256799970170910950e+11,7.896233811402635193e+10,5.754123283185183716e+10,3.101682587302991333e+11
3.612071377850472260e+10,2.796887264052751160e+10,9.798613497183392334e+10,6.534654053389091492e+10,4.185960204354463959e+10,2.125072644114874573e+11
4.300885012861105347e+10,3.967118115843824768e+10,1.401201826919418335e+11,9.865452472667640686e+10,6.053363582451925659e+10,2.917002748385063477e+11
3.407558203748342896e+10,2.773390043684526825e+10,1.000384034184676819e+11,5.999175371196048737e+10,4.364577052850112152e+10,2.246776398252557678e+11
4.286035976075944519e+10,3.313763522766848755e+10,1.101788993485425262e+11,6.803397018045153046e+10,5.290123115958985138e+10,2.777130498571171875e+11
5.417912689821891022e+10,4.117624282964740753e+10,1.228892541587129364e+11,8.408598840694544983e+10,6.548247447015359497e+10,3.799750929119194336e+11
2.665292103412965012e+10,2.263580760169663239e+10,7.028470842110339355e+10,4.330813163107084656e+10,3.872979219408168793e+10,2.316778868484979858e+11
4.421236154371172333e+10,3.827212291859229279e+10,1.311509720485468750e+11,8.569372358366569519e+10,5.899240598394621277e+10,2.963551857094340820e+11
