ind,max_pcc,run_ID
190,0.9955662228586326,24392
2880,0.995618971452006,66963
3232,0.9956336055835403,70353
7,0.9956900969973016,16829
1337,0.9957067925986851,47726
3055,0.9957097654279384,68533
3539,0.995762701246976,73031
650,0.9957865469422795,37198
2587,0.9957894749605313,63738
1474,0.9957974552263834,49850
397,0.9958042933141236,32560
206,0.9958965950603107,24550
4249,0.9959051962951173,82289
3186,0.9959139855173186,69792
2891,0.995920192347035,66980
2179,0.9959309885360217,57575
4792,0.9959350524501186,87056
3943,0.9959704983637393,77238
4178,0.9959944270364763,81586
4474,0.9960030490569176,84128
4972,0.9960562653126939,88629
1290,0.9960700686574747,45631
40,0.9960916206544981,19631
3547,0.9961203590803089,73172
4658,0.9961236045500136,86209
2168,0.9961241145787679,57430
4293,0.9961690654240161,82445
67,0.9961777442643568,20195
3988,0.9961889388386382,79330
778,0.9962085393978557,38885
2571,0.9962424019079508,63473
1287,0.9962503788747871,45620
1700,0.996251187381787,52762
4030,0.9962694190046677,79495
3994,0.9962859141428687,79342
1339,0.9962922648823964,47728
177,0.9963383800157375,23299
138,0.9963524221694783,22992
259,0.9963585715130127,26232
3213,0.9963698277854176,70068
1585,0.9963771252372489,51369
2866,0.9963963996160616,66841
13,0.9964233825228571,17120
2616,0.9964307945777919,63888
1379,0.9964401598851268,48294
2885,0.9964412996446177,66972
55,0.996442309688614,20063
105,0.9964756161191032,21722
1709,0.9964758520136359,52779
889,0.9964933431641688,40426
2156,0.9964940701986704,57411
3367,0.9964972382926898,71471
4053,0.9965005271115192,80183
487,0.9965068846365525,34269
427,0.9965150160991243,32730
1390,0.9965749265778484,48311
2317,0.9965809907412277,59376
2535,0.9965929625699395,61632
1388,0.9966042465858973,48307
174,0.9966208511776177,23292
5243,0.9966527977370572,91264
2386,0.996657393065334,59799
4791,0.9966705753380678,87055
4936,0.99667846759294,88196
3993,0.9966923188319137,79339
387,0.9967468109890816,32273
388,0.9967527266224228,32274
2024,0.9967626117621655,56017
2304,0.9967660311563825,58835
4356,0.9967959260178946,83425
385,0.9968166802802741,32267
4440,0.9968192138937495,83961
4733,0.9968457752960559,86629
348,0.996851299518113,29034
2532,0.9968517233578189,61627
1685,0.9968670031453181,52648
4270,0.9968796654532002,82412
873,0.9968805385014285,40267
3542,0.9968888085433066,73165
454,0.9969011503177145,34109
4653,0.9969078803127328,85952
3048,0.9969171487010798,68525
4008,0.9969383100413164,79362
2719,0.9969432148461224,65304
4950,0.996962986023304,88465
312,0.9969652847869069,27779
2701,0.9969696330117863,65273
4530,0.9969759790766645,84969
1000,0.9969878061860079,41827
1439,0.9969930369314142,49693
4385,0.9970050012420153,83579
1387,0.9970054143638358,48306
4202,0.9970159144076344,82010
1240,0.9970469066350388,45331
883,0.997050639505263,40416
274,0.9970593732599609,26387
1478,0.9970614443013107,49855
3217,0.9970636749244618,70074
575,0.9970776754427189,35808
2617,0.9970801565847988,63889
3260,0.9970927949540516,70765
1683,0.9971014744181216,52646
4594,0.9971257043446098,85260
2629,0.9971295870391564,63905
4004,0.9971451394124058,79356
4930,0.9971539149617481,88188
2630,0.9971550705452596,63906
5272,0.9971600746069123,91439
1330,0.9971765202896662,46187
3218,0.9971774690879435,70076
4299,0.9972047422858991,82561
4305,0.9972070829272742,82569
2015,0.9972086015500916,55872
1344,0.997215020228201,47872
3347,0.9972236294392416,71319
4800,0.9972424726434964,87070
4137,0.9972657539886637,80909
2184,0.9972683781024486,57585
407,0.9972770078655429,32690
1858,0.9972781464986606,54322
486,0.9972830382952348,34266
2101,0.9972830555423757,56866
8,0.9972968876893213,16979
1308,0.9973218597247232,45893
1126,0.9973269954876649,43390
52,0.9973573674950181,20057
1364,0.9974042657570208,48160
404,0.9974155170360165,32571
3642,0.9974212112038705,73982
219,0.9974238640199611,24829
2531,0.9974270145404458,61626
4400,0.9974271599058105,83701
265,0.9974327870940146,26371
4587,0.9974332334155437,85249
3172,0.9974748524681813,69771
1935,0.997478870931755,55313
4041,0.9974911531105134,79509
163,0.9974929126403717,23273
764,0.9975044128222884,38741
1553,0.9975071961536294,51122
4019,0.9975140006449927,79480
3700,0.9975166462234079,74569
1010,0.9975254485522153,41972
4811,0.9975331772854241,87215
524,0.997539613476094,35524
1020,0.9975483016006634,41986
376,0.997581343494646,30291
4298,0.9975840721734631,82558
4271,0.9975927614614071,82413
1583,0.9976085532922679,51367
318,0.9976245812529522,27928
1191,0.9976260743530231,44217
4975,0.9976280314085103,88632
4960,0.9976281096498911,88614
2937,0.997630880853776,67830
3997,0.9976363950158991,79345
3833,0.9976393467678749,75831
3052,0.9976461619352379,68529
4983,0.9976469998713974,88775
3066,0.9976559715044316,68933
2798,0.9976561318373813,66538
489,0.9976686540696348,34272
4162,0.9976768994486948,81053
256,0.9976925787249616,26225
4173,0.9977025378419317,81579
4760,0.9977126332262841,86770
1373,0.9977199337452337,48175
151,0.9977227811314933,23131
4012,0.9977228051160927,79368
4916,0.9977254559810813,88169
658,0.9977265142918151,37321
3710,0.9977305820630581,74971
1357,0.997730600474578,48145
106,0.9977329713587237,21723
315,0.9977331149704477,27785
4486,0.9977381575516046,84394
643,0.99774306489363,37190
1944,0.9977551478646058,55326
15,0.9977642787083804,17124
4169,0.997766293664807,81573
1360,0.9977715321947696,48155
2857,0.9977726333258442,66830
3583,0.9977813829600322,73592
4207,0.9977918471527789,82016
4002,0.997796241737825,79353
2749,0.9978061407927621,65452
4112,0.997806773945737,80868
818,0.9978141324650841,39836
4067,0.9978189695768724,80336
413,0.9978198969318539,32706
2683,0.997823005926454,65155
175,0.9978241230898817,23293
4013,0.9978249816180246,79369
4248,0.9978279313166515,82288
275,0.9978289084973548,26388
4821,0.997832518582086,87227
354,0.9978348940762601,29745
655,0.9978403011511727,37314
1361,0.9978527221649294,48156
4429,0.997853574336902,83843
3982,0.9978546538874321,79214
412,0.9978554785807294,32701
666,0.997859123076465,37333
3026,0.9978615454911394,68378
161,0.9978630740764387,23151
166,0.9978674525912095,23277
2030,0.9978680391785663,56027
4145,0.9978726203260041,81028
4917,0.9978769630241028,88170
1124,0.9978782460817902,43383
142,0.9978790885875539,23011
772,0.9978883383218481,38876
568,0.9978904137113075,35795
1184,0.9978933465616167,44206
891,0.9978968081715869,40428
551,0.9979030822843027,35763
2575,0.9979068735530636,63604
665,0.9979253088512281,37332
1869,0.997932806855834,54336
1380,0.997939186319394,48295
4118,0.9979432552845918,80884
1913,0.9979452711540411,55165
4308,0.9979503624660471,82574
2032,0.9979529386805577,56029
3057,0.9979551857107533,68537
3964,0.9979620669238407,78922
2434,0.9979633803591033,60235
2732,0.9979647853396101,65427
2759,0.9979746093447748,65975
1453,0.9979829945103932,49715
4806,0.9979889965904071,87208
2754,0.9979907091063769,65459
4109,0.9979927689003646,80777
410,0.9979957942573279,32699
3865,0.9980016908985745,76542
3386,0.9980041880860089,71626
3703,0.9980067345945668,74574
5205,0.9980086714506924,90865
1575,0.9980093878599104,51254
1529,0.9980101967458276,50973
1721,0.99801609597129,52797
3193,0.9980214104645063,69806
4795,0.9980215547305965,87061
3999,0.9980305110114452,79349
3691,0.9980345223815499,74425
2545,0.9980446861072998,61779
3388,0.9980559003897207,71628
2729,0.9980670254458702,65420
4000,0.9980725562340229,79350
1733,0.9980741700301099,52922
171,0.9980774641874852,23283
3370,0.9980810272201522,71605
3043,0.9980899539405171,68518
2872,0.9980940571925194,66849
5083,0.9980944786142751,89594
417,0.9981018979205584,32712
4634,0.9981026478227275,85657
456,0.998103674002547,34111
2677,0.9981047013943533,65142
1922,0.9981049573946613,55182
1967,0.9981064031159121,55465
48,0.9981069041313637,20047
1882,0.9981140009089281,54485
4310,0.9981170139667611,82577
4127,0.99812054588867,80897
1254,0.9981223839445624,45460
243,0.9981254173450766,25939
31,0.9981350861289531,18660
316,0.9981421288210598,27925
3041,0.9981442341441163,68516
3023,0.9981512801915426,68373
4693,0.9981529113541588,86375
3170,0.9981537321112698,69769
839,0.9981634608565987,39981
1701,0.998164796628158,52765
4432,0.9981693977746527,83847
110,0.9981785760107232,21733
3024,0.9981879089359939,68376
1750,0.9981887565405758,53334
319,0.9981899639439142,27930
518,0.9981908035015472,35515
2160,0.9981943025398561,57416
61,0.9981952193590609,20187
3208,0.9981991707151436,69935
2678,0.9981996704248735,65143
3959,0.9982083128580459,78916
539,0.9982138100191246,35650
1740,0.9982161907341625,52931
1437,0.9982209138859299,49580
1908,0.9982216380553203,55039
1888,0.9982240502433718,54742
4973,0.9982243198871503,88630
4774,0.9982253714852579,86789
422,0.9982260623757866,32719
1077,0.998239970613443,42809
3692,0.9982428019866245,74428
2170,0.9982440728738098,57432
84,0.9982461702845266,21457
555,0.9982465186308707,35779
4023,0.9982487375805285,79486
4414,0.9982503440122226,83823
1460,0.998250437504046,49824
1468,0.9982579829723236,49841
531,0.9982602768368193,35637
102,0.998262146494633,21610
2546,0.9982623356305321,61780
996,0.9982678574774847,41821
4948,0.998269841359225,88460
2628,0.9982729836732241,63904
657,0.9982734107343265,37318
4103,0.998274343591565,80767
748,0.9982774162162177,38715
782,0.9982813551012953,38892
465,0.9982848538620342,34124
168,0.9982849663519644,23280
5099,0.9982857535226304,89737
3806,0.9982859404192104,75538
270,0.9982981455567435,26380
1728,0.9983022418880677,52916
1854,0.9983077444856125,54317
1878,0.9983078408193058,54477
552,0.998309363325875,35769
1867,0.9983108672937099,54333
188,0.9983146167631894,24269
1725,0.9983175619183327,52911
4545,0.9983208427865239,85084
2364,0.998321680969678,59666
150,0.9983223806443913,23127
467,0.9983245528882866,34128
1481,0.9983247652375695,49859
667,0.9983267598940987,37334
2422,0.9983270048272983,60217
1467,0.9983288785497604,49840
1582,0.9983298690081466,51363
4060,0.9983310531381037,80324
1276,0.998332755878955,45602
4332,0.998334474411868,83123
652,0.9983345562708658,37203
2740,0.9983349911893997,65439
423,0.9983359022188064,32720
1704,0.9983374854748711,52771
4699,0.9983377948342889,86383
2044,0.9983383999031119,56444
1391,0.9983395402743532,48312
3196,0.9983413538376966,69918
1561,0.9983431494126285,51233
3042,0.9983462633410465,68517
3197,0.9983550083340499,69920
4316,0.9983566435345906,82586
4962,0.9983691779423663,88616
631,0.9983695306234751,37077
1860,0.998370432043867,54325
1397,0.9983749979648237,48320
4201,0.9983751941518314,82008
1883,0.9983763887088789,54486
2844,0.9983770542217106,66712
1480,0.998377476702654,49858
5224,0.9983783556224975,90993
3120,0.998383626191799,69485
4033,0.9983853179459988,79499
1396,0.9983876570113898,48319
1400,0.9983886723376344,48329
3821,0.9983892436917232,75684
4187,0.9983893560681283,81729
1902,0.998390670859179,55024
2573,0.9983906778152772,63600
3569,0.9983907604789137,73571
1405,0.998392115540372,49127
5368,0.9983925038647002,92826
395,0.9983932079342248,32556
4956,0.9983958479867854,88477
5367,0.9983986333081157,92824
82,0.9983992977507115,21328
3655,0.9984080219465434,74002
4959,0.9984096258297319,88612
2572,0.9984136223787831,63476
4579,0.9984218369766746,85239
1727,0.9984232412103059,52914
4444,0.9984387928295856,83967
4630,0.9984394718667728,85531
528,0.9984418488371103,35628
4964,0.9984441739622223,88619
2742,0.998453929510844,65441
1631,0.9984544465027798,52233
4199,0.9984556515418286,82005
1459,0.9984573296584736,49727
4813,0.998458704677575,87217
617,0.9984588250444583,37048
790,0.9984629073022707,39445
3990,0.9984654521388738,79334
1763,0.9984686356027266,53498
1116,0.9984689463867907,43371
3180,0.998470499487373,69783
1879,0.9984714806098923,54478
3900,0.9984719813194374,76801
400,0.9984726516151312,32565
5190,0.9984765252640644,90843
1508,0.9984840720227783,50817
4292,0.9984868912555481,82444
401,0.9984886840523882,32568
392,0.9984897340410323,32425
455,0.9984912568711695,34110
780,0.9984930673409075,38887
4944,0.9984932466173624,88332
4322,0.9984937618384844,82598
1015,0.9984986931941046,41979
5136,0.9984991634308719,90569
4014,0.9985064111868457,79373
1734,0.9985089396389287,52923
768,0.998510572306316,38747
4219,0.9985113904247178,82142
2996,0.9985127326831207,68232
1374,0.9985156200946285,48176
402,0.9985198731604671,32569
1174,0.9985225470143462,44182
1386,0.9985228600641334,48305
1652,0.998523220441595,52387
3948,0.9985234353493116,78766
4433,0.9985259914293938,83848
2354,0.9985320383791193,59648
2748,0.9985330028806895,65450
5217,0.9985352459328363,90985
4115,0.9985367782851471,80877
2739,0.9985407173435117,65438
1910,0.9985433270962336,55041
4214,0.9985488645436477,82027
4007,0.9985499764454224,79360
4059,0.9985509779960675,80322
2725,0.9985517867909647,65311
1744,0.9985545369038925,52935
2025,0.9985547680478014,56020
78,0.9985572788146129,21038
2173,0.9985575046485209,57567
2737,0.9985582198402311,65434
2993,0.998561156505541,68227
1708,0.9985666684687281,52778
424,0.9985712479523581,32723
2596,0.9985732214630538,63755
1295,0.998576620320555,45741
537,0.9985780378377005,35647
1663,0.998580272000112,52516
1356,0.9985856977294018,48025
3207,0.9985864399938316,69932
2604,0.9985959967828943,63765
3756,0.9985976081854236,75231
3018,0.9985977702598118,68366
771,0.998601401098579,38874
3720,0.9986035193154457,74988
4035,0.998603558026614,79501
1008,0.9986050947755908,41970
994,0.9986067266535029,41819
1138,0.9986078250730915,43807
5197,0.9986080601393117,90854
882,0.9986092783728298,40415
527,0.9986095711225884,35532
692,0.9986095986197573,38186
5127,0.9986096737156711,90035
2994,0.9986102453648893,68228
4097,0.9986107003062094,80759
5020,0.9986128587146051,89201
1350,0.9986135875557455,48009
879,0.9986193068359368,40408
4617,0.9986234418032183,85399
482,0.9986247704046248,34259
3983,0.9986256003297542,79215
480,0.9986261431537756,34255
214,0.998627173845808,24812
2312,0.9986330026561825,58976
475,0.9986335654940793,34249
3531,0.9986354051283182,73021
476,0.998640031931553,34250
2305,0.9986418086516368,58836
2753,0.9986440718909613,65458
4018,0.9986442773332288,79475
268,0.9986469290563584,26376
5288,0.9986486695281517,92126
4022,0.9986499114280742,79485
4536,0.9986502743943921,84978
1030,0.9986544137774892,42397
481,0.998655531840297,34258
726,0.9986565814537213,38471
4924,0.9986602288940754,88179
1007,0.9986664223423769,41968
750,0.9986697955662122,38718
2453,0.9986722453210961,60937
1757,0.998672828101518,53486
1243,0.9986755962011646,45337
309,0.9986772321060073,27772
4626,0.9986776590093983,85525
1078,0.9986781265055318,42812
904,0.9986845972382934,40983
1742,0.9986858888209225,52933
1567,0.9986865956422007,51243
2278,0.9986918135749494,58534
3194,0.9986951356551944,69915
466,0.9986957359054748,34127
2594,0.9986961311406192,63751
3817,0.99869690584858,75677
4602,0.9986982191250359,85375
1352,0.9986992252206671,48015
1862,0.9987027358770271,54327
1472,0.9987032209294027,49848
4709,0.9987070667338661,86500
752,0.9987071910152407,38722
2154,0.9987090714173693,57284
1372,0.998709147068171,48174
1560,0.998710169127943,51232
1741,0.9987107516023676,52932
2560,0.9987109244553761,63321
5373,0.9987147668244963,92832
634,0.9987173614830654,37173
20,0.9987204105165229,18516
2551,0.9987216591626342,63178
3179,0.9987220925500636,69782
1368,0.9987235027746787,48165
2012,0.9987243903888514,55861
27,0.9987251064670135,18650
2743,0.998725662285762,65443
2294,0.9987259556610745,58819
564,0.9987272221895029,35791
111,0.9987295079962311,21734
2554,0.9987347978023778,63313
729,0.9987388471490929,38577
4027,0.9987396537214749,79492
1829,0.9987432014907668,54171
5209,0.9987439939571693,90871
196,0.998747369318221,24417
2180,0.9987474578316601,57576
660,0.9987481666834752,37323
4980,0.9987503401064363,88770
1395,0.9987508505598128,48318
4802,0.9987529355321341,87072
96,0.9987547010667298,21596
675,0.9987568830221677,37347
3937,0.9987576421444774,77231
4139,0.9987593382865604,80913
1562,0.9987593592594693,51236
1365,0.9987600232118012,48162
3577,0.9987603402557501,73584
3519,0.9987619737380271,72876
1513,0.9987632964455933,50828
1072,0.9987664736500969,42802
2451,0.9987674358037404,60935
5128,0.9987697409800464,90036
1732,0.9987708086120821,52921
155,0.9987714373650434,23138
1025,0.9987737151943344,42256
4424,0.9987737705480605,83837
707,0.9987743308790747,38331
668,0.9987763084960533,37335
1565,0.9987771949929021,51239
2605,0.9987774660488425,63767
92,0.9987780443771462,21588
1366,0.998778733009399,48163
670,0.9987793660268975,37339
2165,0.9987826181999192,57425
345,0.998783564668283,28890
2313,0.9987862304990881,58978
328,0.9987870969911959,28497
1451,0.998787175012896,49711
1521,0.9987878191118014,50963
2567,0.9987896948606173,63467
2518,0.9987899898873239,61347
2579,0.99879082814921,63612
2714,0.9987944446375796,65298
4747,0.9987947789376969,86648
2287,0.9987952683195701,58548
767,0.9987968422205429,38746
2599,0.9987979553266224,63759
2790,0.9987996857065408,66420
2418,0.9988027551667291,60079
311,0.9988027903100588,27776
25,0.9988037596161102,18646
439,0.9988060640465789,33960
384,0.9988064245725379,30583
1469,0.9988066588524991,49843
1714,0.9988083868564207,52787
2368,0.9988086126295614,59671
1823,0.9988110371000074,54064
2623,0.9988132923638323,63897
2636,0.9988144491040618,63915
888,0.9988187656837375,40423
1247,0.9988196952960604,45347
2178,0.9988203081724405,57574
1871,0.9988209191030641,54338
1054,0.9988211620860059,42664
753,0.9988232074788356,38725
2356,0.99882529180794,59652
4421,0.9988273717614956,83834
22,0.9988275023968625,18520
4193,0.9988278298078006,81867
2550,0.9988294384767746,63173
3513,0.9988301495244946,72744
1859,0.9988317251447698,54324
81,0.9988329494302538,21327
2297,0.9988330468047378,58824
101,0.9988335706628847,21609
2332,0.9988342223317737,59400
795,0.9988346888123073,39584
594,0.9988356037823342,36782
2185,0.9988381163111081,57586
1554,0.9988428381810929,51123
4979,0.9988437104814117,88768
3868,0.9988453063060231,76651
2315,0.9988490950460013,58984
1590,0.9988508349745916,51379
406,0.9988550215513956,32576
2523,0.9988575804497417,61357
253,0.998861781427514,26216
4357,0.998861847001593,83426
0,0.9988671828571257,4629
112,0.9988679958729452,21735
262,0.9988682950732424,26367
4093,0.9988703888902001,80753
418,0.9988727610411507,32714
4206,0.9988739646264105,82015
4786,0.9988753574107371,86930
1273,0.9988813653219646,45591
3977,0.998883405251748,79207
2706,0.9988848875924866,65287
2697,0.9988850560112674,65174
380,0.9988865447704953,30428
1870,0.9988894988949812,54337
1686,0.9988895060040546,52649
1680,0.9988919920566657,52641
1311,0.9988938692385352,46024
73,0.9988942398687699,20208
2252,0.9988942882221166,58387
4678,0.9988950035407483,86350
4283,0.9988952188799023,82433
4462,0.9988959706688212,84113
1021,0.9989003305218493,41987
5077,0.9989004319486032,89586
4940,0.9989021155840256,88326
4276,0.9989067457709896,82424
4208,0.9989077372591348,82017
4274,0.9989088773646586,82421
894,0.9989101639845471,40694
620,0.9989117360305318,37053
1595,0.998914056138685,51386
651,0.9989144749570462,37202
2603,0.9989166251607734,63764
2555,0.9989247560969773,63314
115,0.9989250907699616,21740
2824,0.9989268162009881,66677
76,0.9989276417452714,20213
1002,0.998928195184114,41831
122,0.998929523480196,21752
5248,0.9989298264518363,91273
449,0.9989313359567867,34098
2089,0.9989313818927132,56848
2401,0.998931886458611,59937
4932,0.9989332879011765,88190
269,0.9989337318106469,26377
4074,0.9989354294385265,80607
1968,0.9989358068987715,55468
4286,0.9989374797519677,82437
3643,0.9989380611944231,73983
2306,0.9989413900479092,58837
1746,0.9989420253501776,52939
3009,0.9989432895975011,68253
218,0.9989483865109764,24828
4550,0.9989489525046427,85095
2510,0.9989493147285473,61337
982,0.9989498492366975,41546
550,0.9989503271424659,35673
4580,0.9989511617651438,85240
2708,0.9989532380517655,65290
4467,0.9989541895501219,84120
146,0.99895441838055,23017
995,0.998957921865255,41820
260,0.9989580497794363,26233
626,0.9989594242794367,37061
654,0.9989645462472031,37209
5117,0.9989658485683948,90022
471,0.9989674832715949,34243
2709,0.998968992800366,65292
2018,0.9989754688787098,55877
3,0.998975695518043,9231
393,0.9989757245027603,32426
1994,0.9989785379425784,55719
635,0.9989804008505335,37178
2731,0.9989816084281669,65424
2506,0.9989818375682777,61215
2802,0.9989834067640909,66546
2747,0.9989861695405156,65449
769,0.9989865559975253,38871
1835,0.9989891339980844,54183
4242,0.998990291933212,82276
1619,0.998992008855302,52081
4437,0.998997863786442,83854
65,0.9989981075691168,20193
443,0.998998281141245,33973
4084,0.9990008641728756,80623
4613,0.9990017723930953,85391
2303,0.999002274447629,58834
2311,0.9990050435533018,58975
3209,0.9990062776742581,69936
4475,0.9990084605104538,84131
562,0.999008844160549,35788
4236,0.9990093574924781,82168
4044,0.9990096229472589,79514
4108,0.9990103062499255,80773
4150,0.9990107968496594,81035
3054,0.999011246723078,68532
2762,0.999012830746095,65981
2174,0.9990135387248018,57568
2467,0.9990141436586168,61064
461,0.9990173343671688,34119
4405,0.9990205156679378,83707
674,0.9990209959574042,37346
3863,0.9990217223295453,76540
4277,0.9990246205662072,82426
1317,0.9990248406363788,46036
1720,0.9990255990129604,52796
1462,0.9990259646776158,49829
5333,0.9990263145753057,92393
3017,0.9990274042147086,68365
519,0.9990282287928837,35517
58,0.9990303373732446,20180
2585,0.9990308953688202,63621
3036,0.9990313514022763,68395
2192,0.9990317375565575,57851
3761,0.999032888606642,75245
1719,0.9990334948780538,52795
890,0.9990354292585238,40427
134,0.9990364221964662,22866
1703,0.9990381040822628,52767
2717,0.999038849638074,65302
2171,0.9990389301432866,57433
2716,0.9990397837796186,65301
2308,0.9990405939780013,58971
535,0.9990413223535339,35644
1098,0.9990416762390548,42949
140,0.9990424275618597,22997
530,0.9990428231699215,35633
4147,0.9990438118445064,81032
2650,0.999045278063517,64727
774,0.9990454102429684,38878
1345,0.999047394442452,47873
2580,0.9990474520960508,63613
3029,0.9990481938508914,68383
66,0.9990485515056612,20194
536,0.9990486611868126,35645
1573,0.9990492895641135,51252
442,0.9990507759573506,33969
308,0.9990509587037935,27771
2475,0.9990516027434057,61075
60,0.9990516320711882,20184
460,0.9990575060425928,34118
3000,0.9990578439004314,68240
4640,0.999058408987638,85673
1606,0.9990585900746041,51400
2031,0.9990588299078064,56028
2876,0.9990591586119139,66957
450,0.9990617364480363,34099
722,0.9990625328503898,38464
5347,0.9990629717937026,92537
4459,0.9990632134179932,83991
4234,0.9990647504098148,82166
763,0.9990652729450309,38739
4529,0.9990662610718242,84967
4284,0.9990711257579756,82435
447,0.9990713768665301,33980
1572,0.9990732425387873,51250
3285,0.9990733538765573,70908
4105,0.9990752269050773,80769
1296,0.9990767804237146,45742
3114,0.999077085259213,69383
2700,0.9990786575149191,65179
2584,0.9990828658969626,63620
2496,0.9990830509757738,61201
3215,0.9990853524048454,70071
1811,0.9990858877348125,54046
1874,0.9990868964393611,54471
1627,0.9990901406347864,52221
2590,0.9990910909538528,63744
4314,0.9990915952845797,82583
1877,0.999091850943052,54476
2632,0.9990919940982781,63909
542,0.9990928256369335,35654
4473,0.9990947519769062,84127
3199,0.9990949938615683,69922
1804,0.9990968496077844,54035
5018,0.9990975895587945,89196
3780,0.9991007795126873,75273
1855,0.9991009425487097,54318
3074,0.9991018265747138,68948
147,0.9991026870017515,23118
2689,0.9991030599662826,65164
2023,0.9991049861285949,56016
2010,0.9991057611184587,55741
3392,0.9991060065469862,71894
1445,0.9991094892314559,49703
862,0.9991104583358015,40130
2578,0.9991115476111269,63609
3512,0.9991115776122835,72743
3340,0.9991118957284254,71187
567,0.9991146832733369,35794
2098,0.9991175452898527,56861
1206,0.9991176009273095,44352
1067,0.9991176065739881,42789
2892,0.9991183847593387,66982
5200,0.9991192967262144,90857
884,0.9991202566112104,40417
291,0.9991206824801819,27225
4676,0.9991211971216819,86240
2755,0.9991219753938513,65463
3984,0.9991250207767814,79218
645,0.9991258846842914,37192
1327,0.9991264538326126,46180
3169,0.9991268076710288,69766
762,0.9991271759799395,38738
1440,0.9991279403875396,49694
1570,0.9991298421129602,51247
3192,0.9991301046606801,69805
1055,0.9991313613827313,42665
1837,0.999131550092819,54187
1213,0.9991338609348314,44489
1887,0.9991343990587406,54741
4897,0.9991348953485119,88043
1828,0.9991389210861317,54170
153,0.9991389742080857,23133
4092,0.9991396567520635,80749
2926,0.9991408897434467,67684
324,0.9991433278335182,28474
757,0.9991439271656286,38731
3238,0.9991441410031405,70623
2726,0.9991448554078879,65313
4156,0.9991450634816217,81045
1051,0.9991490623679288,42653
440,0.9991493385752651,33964
1850,0.9991493544212762,54206
3032,0.9991500200719221,68387
