9.136390039379426956e+09,5.958808381083720207e+09,5.880972201244796753e+09,1.801164438963866043e+10,3.068733331335095406e+09,5.120425850741193390e+10
3.922796443798666954e+09,2.960403954997918129e+09,2.783501628380579948e+09,7.438926620674352646e+09,1.330431196782988310e+09,2.728154072317949295e+10
7.221003557641469955e+09,4.095501453209617615e+09,4.442250662368124962e+09,1.318040890291508484e+10,2.265615288963267803e+09,3.057043013040948486e+10
7.027826890858873367e+09,5.858789185356125832e+09,6.203013641396703720e+09,1.663020435753233719e+10,2.506037893851479530e+09,5.324727440701678467e+10
9.035912772301996231e+09,6.389610349044641495e+09,7.484291399206028938e+09,2.344696327528136444e+10,3.325196377009643078e+09,5.224047309798860931e+10
1.271266588804586029e+10,7.455065316810380936e+09,7.951050091402911186e+09,2.721626095917221069e+10,4.418846765911725998e+09,5.968387031936605072e+10
8.453879766953778267e+09,5.940019545673795700e+09,6.335798797782473564e+09,1.667061595436759758e+10,2.677710501905335903e+09,5.545510117545583344e+10
1.242260569450800705e+10,6.207441066502824783e+09,6.572896422922491074e+09,2.062426632972857666e+10,3.789960220132260799e+09,4.637803768203041077e+10
7.548300450428045273e+09,5.155151501846057892e+09,4.714664193217529297e+09,1.338221751739304733e+10,2.499160677022720814e+09,4.632771885808234406e+10
5.008768139823452950e+09,3.661684487428807259e+09,3.889494815012797356e+09,1.155430491349807739e+10,1.772345919172603607e+09,3.055703638471808624e+10
1.534284187353116989e+10,8.965923449116277695e+09,9.301634686264328003e+09,3.031990635810113907e+10,5.020327827606878281e+09,7.662051677863468933e+10
5.948575328004279137e+09,3.864640472249736786e+09,3.871835402109519958e+09,1.083296574843244553e+10,1.917659072735565662e+09,3.250306843143880463e+10
1.051330122679132080e+10,7.775996321774274826e+09,8.204184723812055588e+09,2.414979135033641052e+10,3.769566462704777241e+09,6.796340397174114990e+10
1.089914196220565033e+10,5.902511550458142281e+09,6.945150792608530045e+09,2.065662742354158020e+10,3.275947669565543652e+09,4.691684709550869751e+10
1.407561616306627655e+10,8.231051243949110031e+09,8.867632549733001709e+09,3.055275055356328201e+10,4.902265315248294830e+09,6.729839289625518036e+10
9.019449759631475449e+09,5.708557531440168381e+09,6.444834440086242676e+09,1.777044612571924210e+10,2.843682411079045296e+09,4.650956816498310852e+10
1.230553564688989639e+10,7.165209219393398285e+09,6.851002118099748611e+09,2.063839957510276031e+10,3.940459006027696609e+09,5.885327566789442444e+10
1.427076945169351196e+10,9.108299857573848724e+09,9.211074978189296722e+09,2.700407398029676819e+10,4.569880841332642555e+09,8.235629900197923279e+10
6.292990197800117493e+09,4.880236540570014954e+09,5.144975252310760498e+09,1.328907807426094055e+10,2.096496857937685013e+09,4.586080653934144592e+10
1.384429970088665199e+10,8.169043870525237083e+09,8.215526364169399261e+09,2.660938903472238159e+10,4.684457148337939262e+09,6.659067455646047211e+10
1.646999130958187103e+10,8.155359677043033600e+09,8.072183360786541939e+09,2.570967440231895447e+10,4.964556646382983208e+09,6.496052416308782196e+10
1.064730361640578461e+10,6.934943055577353477e+09,7.078744913840898514e+09,1.967733773875790787e+10,3.382832337191078663e+09,6.129020942525755310e+10
7.319916838675300598e+09,4.913797105154204369e+09,5.427795214760158539e+09,1.688651754691495895e+10,2.572262932588967323e+09,3.834468392865767670e+10
6.103450702775963783e+09,4.863312658142253876e+09,4.492548902695360184e+09,1.253010348810809135e+10,2.169719212441001415e+09,4.463201280430825806e+10
9.779855306019760132e+09,6.320027118816219330e+09,6.835000272969901085e+09,2.266336261472786713e+10,3.543814795804939747e+09,5.011936366752365875e+10
9.415324604769790649e+09,5.471315702207099915e+09,6.344186836110329628e+09,1.737028635809498215e+10,2.791314414824690819e+09,4.524118017237960815e+10
1.110171596628163338e+10,6.965238898063315392e+09,6.327984083070744514e+09,1.852347352993611145e+10,3.557728518787050247e+09,6.181124342186317444e+10
1.161010513522462082e+10,6.104063222271985054e+09,7.078820456042076111e+09,2.052515739928230667e+10,3.431030628036248207e+09,4.687624230313260651e+10
5.494563937747227669e+09,4.318443547738817215e+09,5.124207188419969559e+09,1.409407668132723999e+10,1.927267764645307302e+09,3.718099841908677673e+10
7.560165106392161369e+09,5.212782008118177414e+09,6.181892052742025375e+09,1.758709349761001587e+10,2.502321131722723007e+09,4.527738553081784821e+10
6.839645815459883690e+09,3.900681585053879261e+09,4.063455597148536205e+09,1.168150446564625549e+10,2.103798575108898163e+09,3.095617152243931580e+10
5.396218554918914795e+09,4.733699266968449593e+09,4.968288658742752075e+09,1.255684232443502617e+10,1.899490508599053144e+09,4.491972863883744812e+10
8.792715457833757401e+09,6.506203394969621658e+09,6.387351675985355377e+09,1.931741983338488770e+10,3.195077593365766048e+09,5.553590559984584045e+10
1.100235624378749466e+10,5.652639548148858070e+09,5.774248745003650665e+09,1.736591871952109146e+10,3.275445822582149506e+09,4.466581634782563782e+10
1.497241200188996887e+10,8.706220864262695312e+09,9.095380465823299408e+09,2.890199973028771973e+10,4.865396137755188942e+09,7.300261822166038513e+10
6.772371393082556725e+09,4.632140860406175613e+09,4.934154812166904449e+09,1.502853023418387985e+10,2.333222117585442543e+09,3.876781111607627869e+10
8.089616711258250237e+09,5.243417578356951714e+09,5.510261413348016739e+09,1.525282700535397339e+10,2.568006102480082512e+09,4.448145151690390778e+10
5.462298651430870056e+09,3.957933426351738453e+09,4.142435510629129887e+09,1.214718257052601242e+10,1.911706493669143915e+09,3.250347934372029877e+10
1.498425221158742714e+10,8.581948228914096832e+09,8.940817898103532791e+09,2.598320337613631439e+10,4.558549361964628220e+09,7.320793973249725342e+10
8.563563219685198784e+09,5.664594209747550964e+09,5.262512694695659637e+09,1.523791043191559792e+10,2.839297672226176262e+09,4.899421207032666016e+10
1.446906010836295319e+10,7.515711839673950195e+09,8.219447964718847275e+09,2.662721195854391479e+10,4.494916791376148224e+09,5.947527363594602203e+10
1.201197118448429680e+10,6.669424894780648232e+09,6.723222320317027092e+09,2.033732383670489120e+10,3.798354509961550236e+09,5.221474688596133423e+10
5.838004587211441994e+09,4.664118779806657791e+09,5.706933282790556908e+09,1.654941442591619110e+10,2.165094420282487869e+09,3.796945365673690796e+10
7.629987426223169327e+09,4.650543476718021393e+09,5.186412752461280823e+09,1.628940409895449638e+10,2.533667942958483696e+09,3.672788687311683655e+10
8.760549471255037308e+09,6.211023127020877838e+09,6.383381908486093521e+09,1.998811021532509995e+10,3.193686304300940990e+09,5.124021587325096893e+10
1.363363188696438408e+10,8.243555270477407455e+09,8.242111062663366318e+09,2.727572098919655609e+10,4.697276245964936256e+09,6.821606278108506775e+10
7.171144942691068649e+09,5.308093675742908478e+09,6.034232416542165756e+09,1.645968307105373955e+10,2.403727249911188126e+09,4.743728656825222015e+10
1.425220642467335510e+10,7.788817615160446167e+09,8.353956884042076111e+09,2.472782705691635513e+10,4.351853812199653625e+09,6.303446387884849548e+10
1.592216906362157822e+10,7.086502411617447853e+09,7.442193474179279327e+09,2.344704426540868378e+10,4.569802700966021538e+09,5.266194840838896179e+10
4.844394718635224342e+09,3.822978958826016426e+09,3.826437777342668533e+09,1.004529340587081528e+10,1.654406640325646639e+09,3.570055593710218811e+10
8.314402557148506165e+09,6.176400715226968765e+09,5.985567833835466385e+09,1.636426856116217995e+10,2.809134274734442234e+09,5.625229987143988037e+10
6.028088939448722839e+09,4.628393755578512192e+09,5.161878633040694237e+09,1.351644606996888733e+10,2.020462444146947145e+09,4.042143548779321289e+10
9.324046730965627670e+09,6.318490696768087387e+09,7.555015690454369545e+09,2.333530517729245377e+10,3.237335669022764206e+09,5.250404019219918823e+10
1.611645498789325142e+10,8.129777757751957893e+09,8.780152975062168121e+09,2.606170453412729645e+10,4.645741553422075272e+09,6.666340131675785065e+10
4.995089131456645012e+09,3.735624742519864082e+09,3.793070113605530739e+09,1.091274512327811050e+10,1.750371181963454485e+09,3.242018620131083679e+10
1.283341837938312340e+10,7.120896451637440681e+09,7.651489813815153122e+09,2.493035429680173492e+10,4.269017736821353436e+09,5.495495546540528107e+10
9.580104162413909912e+09,5.489610309055622101e+09,5.446932846318701744e+09,1.593841971549293709e+10,2.949447528983552456e+09,4.566657336936829376e+10
1.180158874445254707e+10,8.062349851960139275e+09,8.625150136362907410e+09,2.715942991036780167e+10,4.263272968635325909e+09,6.811035301914120483e+10
6.966163396426318169e+09,4.742563465227096558e+09,5.726196015847990036e+09,1.678299479877129745e+10,2.357206511897270679e+09,3.832587477458649445e+10
1.357792715259305573e+10,7.521580177272078514e+09,8.333535532971344948e+09,2.676454707076091766e+10,4.415108437613040924e+09,5.946855666248259735e+10
9.770320231753330231e+09,7.017752715562486649e+09,6.548956156322190285e+09,1.957990135375862885e+10,3.447393665768584728e+09,6.148531397536126709e+10
1.015386803502024078e+10,6.490272888548514366e+09,7.693085433057538033e+09,2.408473319955778122e+10,3.420904305825759888e+09,5.414148522796588135e+10
7.974682272140148163e+09,5.328950701379350662e+09,5.276632969701699257e+09,1.441112312289013863e+10,2.527803878564509869e+09,4.838528157558779907e+10
6.815620165248661041e+09,4.139271830454255581e+09,4.282536610229764462e+09,1.225624155005061150e+10,2.159058260556132317e+09,3.282041304872585678e+10
4.726175769789219856e+09,3.321433630240263939e+09,3.238588596138520241e+09,9.229903698331718445e+09,1.583077454183042526e+09,2.949096897470670319e+10
7.429120096331978798e+09,5.488000595121895790e+09,5.738454439727478981e+09,1.656103894233232117e+10,2.586611346494843006e+09,4.789848364311606598e+10
1.151599330100824165e+10,5.780999441029088974e+09,6.149140913706090927e+09,1.877222756650918579e+10,3.483434444354529381e+09,4.256758946974534607e+10
1.231538391782119370e+10,8.266871671958406448e+09,8.249336298476465225e+09,2.543389781680310059e+10,4.284832092829258442e+09,7.120233059589363098e+10
1.493481799666858101e+10,9.077609808711164474e+09,8.478681084912088394e+09,2.478124242706083298e+10,4.684638294337282181e+09,8.121127744991262817e+10
8.491501982313100815e+09,5.332876218837463379e+09,6.069345274621655464e+09,1.637148345632112312e+10,2.581610825939350128e+09,4.678157195872022247e+10
7.667905232557004929e+09,5.635378572941973686e+09,6.072859171458921432e+09,1.610900594846461487e+10,2.520908134562287807e+09,5.111800685851986694e+10
7.113675884433733940e+09,5.189512715891793251e+09,6.067286157040856361e+09,1.726271285862310791e+10,2.436132545354921818e+09,4.471378777487760925e+10
1.085345353040466690e+10,7.246280721325147629e+09,7.220765061274204254e+09,2.104519098346444321e+10,3.566708612078622341e+09,6.471374779338250732e+10
9.444882203342071533e+09,5.619435218202779770e+09,6.034583652245197296e+09,1.757922433922815704e+10,2.970304256956760406e+09,4.559646173680555725e+10
1.179588448985433960e+10,6.844452405844305038e+09,6.854418254801016808e+09,2.152050865869109344e+10,3.867589032133339882e+09,5.485851043809943390e+10
1.523381683837299347e+10,8.075559005935749054e+09,8.270476209387926102e+09,2.566785709995454407e+10,4.710590850962147713e+09,6.496081829542085266e+10
9.589137334985776901e+09,6.741114037772750854e+09,7.458866170123565674e+09,2.208103571208070755e+10,3.368048320366699219e+09,5.636872239381648254e+10
1.128425029038203049e+10,7.474383229427049637e+09,7.140598667416529655e+09,2.242871153988932419e+10,3.945211110443630219e+09,6.344126491855850220e+10
1.283145268775960541e+10,7.625222067848505020e+09,7.004538699511901855e+09,2.103512267130970764e+10,4.098402549374691963e+09,6.519583917207044983e+10
1.457882447075736237e+10,8.706162471041429520e+09,8.294814347590930939e+09,2.665762144052315521e+10,4.816078683835715294e+09,7.438903563445292664e+10
6.806755134928127289e+09,5.133941589315139771e+09,5.381533800205039978e+09,1.631241664049321365e+10,2.489383813826917648e+09,4.258282113176761627e+10
